Day,Shift_U
2/3/2017,-123.4180089
2/4/2017,-125.345635
2/5/2017,-120.0321786
2/6/2017,-123.4579597
2/7/2017,-126.4542697
2/8/2017,-125.2557457
2/9/2017,-124.9860778
2/10/2017,-115.5377136
2/11/2017,-121.4204689
2/12/2017,-125.5054382
2/13/2017,-125.0959425
2/14/2017,-121.84994
2/15/2017,-120.8811331
2/16/2017,-112.7910961
2/17/2017,-123.5778121
2/18/2017,-126.0347863
2/19/2017,-127.143421
2/20/2017,-118.9934578
2/21/2017,-121.9598047
2/22/2017,-125.145881
2/23/2017,-128.9212316
2/24/2017,-130.9287593
2/25/2017,-130.9287593
2/26/2017,-122.8387223
2/27/2017,-130.1597064
2/28/2017,-125.0759671
3/1/2017,-126.6739991
3/3/2017,-125.9548847
3/4/2017,-125.3056842
3/6/2017,-127.8725231
3/7/2017,-126.4043312
3/8/2017,-129.2008872
3/9/2017,-129.1709241
3/10/2017,-126.5841098
3/11/2017,-125.3656104
3/12/2017,-123.1083902
3/13/2017,-124.9161639
3/14/2017,-125.3855858
3/15/2017,-128.3918835
3/16/2017,-124.9760901
3/17/2017,-124.4966805
3/18/2017,-128.8313423
3/19/2017,-120.7712684
3/20/2017,-112.661256
3/21/2017,-128.2021172
3/22/2017,-128.7714161
3/23/2017,-127.8825108
3/24/2017,-126.3643804
3/25/2017,-126.8038392
3/26/2017,-125.3256596
3/27/2017,-127.9923755
3/28/2017,-122.3892758
3/29/2017,-129.3207396
3/30/2017,-131.8875785
3/31/2017,-132.037394
4/1/2017,-124.0372463
4/2/2017,-127.9124739
4/3/2017,-130.7889315
4/4/2017,-130.4992882
4/5/2017,-130.9287593
4/6/2017,-124.2569757
4/7/2017,-126.1246756
4/8/2017,-131.5579844
4/9/2017,-126.9636424
4/10/2017,-124.8961885
4/11/2017,-130.0198786
4/12/2017,-129.2108749
4/13/2017,-133.1859795
4/15/2017,-125.8649954
4/16/2017,-128.741453
4/17/2017,-128.7114899
4/18/2017,-131.2683411
4/19/2017,-126.4342943
4/20/2017,-130.7589684
4/21/2017,-131.1185256
4/22/2017,-125.6552537
4/23/2017,-129.2208626
4/24/2017,-129.5604444
4/25/2017,-133.1959672
4/26/2017,-133.6653891
4/27/2017,-133.6554014
4/28/2017,-135.5930152
5/8/2017,-132.337025
5/9/2017,-133.1959672
5/10/2017,-130.5592144
5/11/2017,-132.5068159
5/12/2017,-133.3158196
5/13/2017,-136.7416007
5/14/2017,-128.1222156
5/15/2017,-131.6278983
5/16/2017,-132.8663731
5/17/2017,-133.0062009
5/18/2017,-135.7628061
5/19/2017,-130.4992882
5/20/2017,-129.1309733
5/21/2017,-132.3869635
5/22/2017,-125.3955735
5/23/2017,-137.6804445
5/24/2017,-128.3619204
5/25/2017,-128.1222156
5/26/2017,-128.84133
5/27/2017,-129.2008872
5/28/2017,-130.239608
5/29/2017,-128.8513177
5/30/2017,-127.5529167
5/31/2017,-129.3007642
6/1/2017,-131.737763
6/2/2017,-127.8125969
6/3/2017,-132.7165576
6/4/2017,-130.6491037
6/5/2017,-131.0785748
6/6/2017,-127.6927445
6/7/2017,-128.9312193
6/8/2017,-123.4679474
6/9/2017,-129.640346
6/10/2017,-129.6603214
6/11/2017,-129.340715
6/12/2017,-125.6352783
6/13/2017,-125.2157949
6/14/2017,-133.0960902
6/15/2017,-134.5542944
6/16/2017,-125.3056842
6/17/2017,-128.8613054
6/18/2017,-126.4842328
6/19/2017,-128.7214776
6/20/2017,-127.4130889
6/21/2017,-131.7277753
6/22/2017,-128.84133
6/23/2017,-130.0798048
6/24/2017,-129.2008872
6/25/2017,-134.3545404
6/26/2017,-134.4044789
6/27/2017,-128.4817728
6/28/2017,-126.3044542
6/29/2017,-125.9948355
6/30/2017,-128.1122279
7/1/2017,-129.0510717
