Day,Shift_U
6/3/2021,-141.1461764
6/4/2021,-135.6429537
6/5/2021,-130.6590914
6/9/2021,-136.5917852
6/10/2021,-132.2671111
6/11/2021,-141.4757705
6/12/2021,-133.4556474
6/13/2021,-132.1872095
6/14/2021,-134.2546634
6/15/2021,-144.8616008
7/19/2021,-135.533089
7/20/2021,-144.3522281
7/21/2021,-139.5781075
7/22/2021,-143.7329907
7/23/2021,-143.023864
7/24/2021,-141.4458074
7/25/2021,-139.9876032
7/26/2021,-142.524479
7/27/2021,-150.314885
7/28/2021,-135.9525724
7/29/2021,-139.128661
7/30/2021,-144.8416254
7/31/2021,-141.2560411
8/1/2021,-147.3984766
8/2/2021,-141.3459304
8/3/2021,-148.9565578
8/4/2021,-148.5870129
8/5/2021,-140.4869882
8/6/2021,-148.5870129
8/7/2021,-138.7391407
8/8/2021,-142.7841592
8/9/2021,-146.1600018
8/10/2021,-145.0413794
8/11/2021,-146.020174
8/12/2021,-141.5956229
8/13/2021,-145.4908259
8/14/2021,-142.8540731
8/15/2021,-149.6057583
8/16/2021,-148.0277017
8/17/2021,-145.7904569
8/18/2021,-139.2185503
8/19/2021,-140.2672588
8/20/2021,-148.8666685
8/21/2021,-149.615746
8/22/2021,-145.0813302
8/23/2021,-143.0138763
8/24/2021,-141.9751555
8/25/2021,-144.3722035
8/26/2021,-139.528169
8/27/2021,-146.4995836
8/28/2021,-139.7079476
8/29/2021,-145.5108013
8/30/2021,-144.0625848
8/31/2021,-138.329645
9/1/2021,-147.7680215
9/2/2021,-142.8840362
9/3/2021,-142.6543191
9/4/2021,-140.6168283
9/5/2021,-149.7855369
9/6/2021,-152.7818469
9/7/2021,-149.615746
9/8/2021,-146.1799772
9/9/2021,-143.5532121
9/10/2021,-150.2050203
9/11/2021,-151.1738272
9/12/2021,-152.1426341
9/13/2021,-144.7117853
9/14/2021,-143.5432244
9/15/2021,-146.519559
9/16/2021,-141.3459304
9/18/2021,-148.2474311
9/19/2021,-147.7580338
9/20/2021,-146.5095713
9/21/2021,-144.8516131
9/22/2021,-144.6518591
9/23/2021,-145.1911949
9/24/2021,-144.522019
9/25/2021,-145.0713425
9/26/2021,-155.9479478
9/27/2021,-158.305045
9/28/2021,-159.5834706
9/29/2021,-152.9416501
9/30/2021,-153.7906046
10/1/2021,-158.005414
10/2/2021,-166.5249221
10/3/2021,-162.6397068
10/4/2021,-158.8443808
10/5/2021,-157.3362381
10/6/2021,-154.4897436
10/7/2021,-163.5485875
10/8/2021,-162.7096207
10/10/2021,-166.3551312
10/11/2021,-159.8731139
10/12/2021,-157.905537
10/13/2021,-157.6858076
10/14/2021,-158.4348851
10/15/2021,-158.0353771
10/16/2021,-153.3411581
10/17/2021,-149.5058813
10/18/2021,-146.2498911
10/19/2021,-147.1487841
10/20/2021,-149.0064963
10/21/2021,-151.6332614
10/22/2021,-155.4485628
10/23/2021,-145.7804692
10/24/2021,-150.6045283
10/25/2021,-154.309965
10/26/2021,-158.1452418
10/27/2021,-160.3824866
10/28/2021,-161.201478
10/29/2021,-158.9642332
10/30/2021,-158.2650942
10/31/2021,-161.0117117
11/2/2021,-150.5545898
11/3/2021,-149.4659305
11/7/2021,-152.212548
11/8/2021,-150.1051433
11/9/2021,-148.9665455
11/10/2021,-146.9390424
11/11/2021,-155.3686612
11/12/2021,-151.7930646
11/13/2021,-153.9204447
11/14/2021,-146.8092023
11/15/2021,-148.2973696
11/16/2021,-150.0851679
11/18/2021,-155.9679232
11/20/2021,-150.7243807
11/21/2021,-139.028784
11/22/2021,-146.9889809
11/23/2021,-148.8267177
11/24/2021,-146.0900879
